DateID,ProductID,StoreID,CustomerID,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,401,66,227,200,27.839238635538553,17.644638590848555,154.5161227736129
20240728,965,66,684,411,9.727562759618202,49.829796508413985,351.4426407319678
20240728,56,66,813,288,29.900103199698073,29.710882054266435,228.38901474603549
20240728,46,66,603,140,3.176137427546637,9.963799277606984,126.86006329484638
20240728,549,66,781,604,23.64522245641127,39.29307105425567,541.0617064893331
20240728,484,66,403,272,14.222522824613307,37.22306919889184,220.55440797649484
20240728,427,66,503,434,42.51732722702195,35.58941399933909,355.893258773639
20240728,732,66,780,898,33.64622212790264,65.1429364023425,799.2108414697549
20240728,197,66,487,208,17.773626570511126,24.679581975436687,165.5467914540522
20240728,652,66,9,829,59.20898818609586,80.40712844209978,689.3838833718044
20240728,941,66,154,544,42.08807520524265,56.39700467335557,445.5149201214018
20240728,154,66,854,239,15.491123241204154,22.270758378956085,201.23811837983976
20240728,400,66,380,692,103.36668146331209,88.76970287964022,499.8636156570477
20240728,357,66,496,631,44.93964827260606,41.89675250490129,544.1635992224926
20240728,205,66,362,484,41.1666889123182,52.74570945243111,390.0876016352507
20240728,852,66,136,773,113.6386990722528,39.04013045603251,620.3211704717147
20240728,250,66,318,145,5.424197482334031,13.178353521765859,126.3974489959001
20240728,476,66,873,949,49.023297346075516,59.34529632271726,840.6314063312072
20240728,383,66,149,338,40.03813589506139,31.604205000787953,266.3576591041507
20240728,438,66,709,794,89.30436489077658,60.175248891919274,644.5203862173041
20240728,21,66,663,184,15.49249175230821,18.65024517526946,149.8572630724223
20240728,882,66,600,375,45.93643016283119,24.716734841603454,304.34683499556536
20240728,258,66,298,123,15.607945484630665,10.373605980385195,97.01844853498415
20240728,907,66,199,635,81.88214688646183,55.193010381939594,497.9248427315986
20240728,574,66,960,440,39.97641442535112,23.30890229989398,376.7146832747549
20240728,433,66,384,864,35.25376015688492,90.93920057440845,737.8070392687066
20240728,256,66,358,343,26.123282969787194,47.399116543552516,269.4776004866603
20240728,751,66,701,918,114.72247335861454,68.33117553144854,734.9463511099369
20240728,166,66,947,150,5.144233274678681,20.313577879475478,124.54218884584584
20240728,133,66,763,818,53.50593157259044,49.809478330178884,714.6845900972307
20240728,850,66,927,572,65.26245824391626,44.16747249395734,462.57006926212637
20240728,563,66,993,495,63.7195728167882,47.14384700286218,384.1365801803496
20240728,134,66,939,732,88.04396280056987,75.52081023435785,568.4352269650723
20240728,206,66,654,541,58.77121653862927,30.580304351224537,451.6484791101462
20240728,402,66,789,640,14.338600573212068,38.793863436575236,586.8675359902127
20240728,3,66,498,598,85.7083379497312,54.326134785937505,457.9655272643313
20240728,454,66,48,713,70.69223273461144,73.99834142070867,568.3094258446799
20240728,628,66,971,255,20.22192336171695,35.69975168613977,199.07832495214328
20240728,670,66,544,994,56.655593629099,119.87081518931663,817.4735911815844
20240728,260,66,225,187,27.76475692998146,17.189408018728983,142.04583505128954
20240728,642,66,661,395,9.989209874915817,20.326709461638252,364.6840806634459
20240728,77,66,890,475,64.3378314546411,50.861604071349404,359.8005644740095
20240728,800,66,684,784,85.08202668348632,75.48677889732245,623.4311944191912
20240728,612,66,240,999,65.34327421057102,80.20735172511154,853.4493740643175
20240728,737,66,331,293,9.11631997571809,32.45874981859883,251.42493020568307
20240728,53,66,183,292,42.20502330119874,42.382333764519885,207.41264293428137
20240728,801,66,400,618,76.74339156522105,32.131960095574286,509.12464833920467
20240728,929,66,120,148,5.894916205788321,11.685485529479521,130.41959826473214
20240728,77,66,75,466,54.65784644532428,36.04552153829366,375.2966320163821
20240728,417,66,65,835,99.43896805506792,99.80877101424363,635.7522609306884
20240728,69,66,143,551,70.0272460890934,30.77031539471453,450.20243851619205
20240728,935,66,827,370,15.959161179834975,28.66067733389439,325.38016148627065
20240728,347,66,851,259,23.885223734868706,18.691173599573357,216.42360266555795
20240728,433,66,972,702,67.82811881965672,55.36919193776379,578.8026892425795
20240728,768,66,846,423,25.850979706877435,40.487925522278054,356.6610947708445
20240728,671,66,266,534,53.85299082069694,58.819916322996754,421.3270928563063
20240728,917,66,752,332,40.85048096590471,37.66099863687633,253.48852039721896
20240728,897,66,973,366,43.25069161491365,37.60490566419801,285.14440272088837
20240728,547,66,696,738,47.620621402188576,37.3379862926724,653.041392305139
20240728,903,66,338,804,43.14613792591493,73.84064942355437,687.0132126505307
20240728,726,66,438,519,63.593957002324764,77.02140335420464,378.38463964347056
20240728,260,66,263,143,19.018291630393858,17.360936131012945,106.62077223859319
20240728,546,66,651,566,54.907712440391904,84.58961527333764,426.50267228627047
20240728,650,66,637,415,47.05187769990476,21.053639967559224,346.89448233253603
20240728,925,66,940,134,14.835264268002327,17.88147918464363,101.28325654735404
20240728,273,66,410,907,33.0448620915132,100.01233037110698,773.9428075373798
20240728,645,66,461,772,28.34903290689127,69.83751580044067,673.8134512926681
20240728,553,66,197,536,24.39413426230467,75.49256818054029,436.113297557155
20240728,923,66,414,997,92.6832541379462,111.43296165147146,792.8837842105823
20240728,685,66,698,779,30.902342687073304,114.20904003478522,633.8886172781415
20240728,379,66,720,734,59.88701250253076,87.26158137855843,586.8514061189107
20240728,636,66,596,979,80.15130112560212,50.71427042504006,848.1344284493578
20240728,741,66,684,506,75.52452565135538,57.73838358789531,372.7370907607493
20240728,309,66,169,422,62.581795045911605,56.11100075616916,303.30720419791925
20240728,379,66,50,182,12.0154176796367,22.720702717720474,147.26387960264282
20240728,191,66,225,653,15.144846739798318,38.309546404209534,599.5456068559921
20240728,660,66,199,126,5.174215430611315,6.870928393748122,113.95485617564056
20240728,691,66,592,744,66.11157033959469,89.13997748943457,588.7484521709707
20240728,741,66,257,578,29.65723096931012,37.885603474381206,510.45716555630867
20240728,486,66,583,277,14.078106012295123,41.27675355238486,221.64514043532
