DateID,ProductID,StoreID,CustomerID,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,227,82,469,584,82.93941768245551,51.39553667345606,449.6650456440884
20240728,313,82,82,123,7.239206881687942,13.557337247549047,102.20345587076301
20240728,245,82,32,738,51.52993803646373,105.15708665110601,581.3129753124302
20240728,296,82,505,656,30.37655301209079,36.6138161560287,589.0096308318805
20240728,911,82,840,547,31.388159907547415,27.35295261592606,488.2588874765265
20240728,453,82,980,470,53.03548807491635,63.93010036678067,353.03441155830296
20240728,494,82,214,421,53.2624084912889,23.922106864087773,343.8154846446233
20240728,654,82,619,731,46.61860848367654,77.05138814442363,607.3300033718998
20240728,999,82,584,704,70.85615024221507,73.7625238552717,559.3813259025133
20240728,395,82,801,631,42.211349151022326,48.13668696263607,540.6519638863416
20240728,726,82,555,177,5.6644193715377025,26.519901176451274,144.815679452011
20240728,752,82,845,631,35.121918893067125,55.379310087822205,540.4987710191107
20240728,135,82,251,249,27.03720426797126,13.685282326469803,208.27751340555892
20240728,94,82,85,398,11.552657116589545,47.480612412995974,338.96673047041446
20240728,932,82,253,480,12.70897978380752,52.04275863939651,415.248261576796
20240728,44,82,896,838,50.76958717751918,50.45299789968674,736.777414922794
20240728,8,82,948,374,16.387460991323113,46.61040753909021,311.0021314695867
20240728,315,82,665,386,38.12458742536502,19.722940039262284,328.1524725353727
20240728,479,82,166,150,4.593072197372904,9.559364356500865,135.84756344612623
20240728,882,82,598,197,26.676818175722534,18.525129401584127,151.79805242269333
20240728,201,82,755,768,18.292151257979206,101.63318210170631,648.0746666403145
20240728,432,82,608,174,21.786582725692178,12.3832627075163,139.83015456679152
20240728,813,82,955,594,54.87571870552438,44.669096094863285,494.45518519961234
20240728,601,82,763,382,13.1341987465193,25.685699078603818,343.1801021748769
20240728,426,82,215,427,63.66322384900596,23.554096660928927,339.7826794900651
20240728,497,82,254,385,43.282190637360586,24.467411968409998,317.2503973942294
20240728,858,82,383,713,51.050597507298235,104.80265947617629,557.1467430165255
20240728,886,82,14,722,58.95616924573827,38.92742483583119,624.1164059184305
20240728,729,82,698,894,20.067404831777626,52.57630461266873,821.3562905555536
20240728,96,82,716,826,90.14086402491313,53.734989847238026,682.1241461278489
20240728,469,82,771,678,22.269419856971968,41.47765538663576,614.2529247563923
20240728,179,82,91,424,21.32795153912978,34.02386750327463,368.64818095759557
20240728,325,82,91,830,36.53131259198404,102.26291752005935,691.2057698879566
20240728,387,82,607,867,67.28524619337533,61.6074745496446,738.1072792569801
20240728,423,82,448,138,9.803538973920181,15.209983243492951,112.98647778258686
20240728,82,82,911,138,6.737557550137992,13.752459635597146,117.50998281426486
20240728,99,82,153,640,90.08126903692644,44.92123791291022,504.99749305016337
20240728,539,82,98,229,22.974427145394415,18.86299198464152,187.16258086996407
20240728,860,82,427,517,32.018289503447164,51.92362192855852,433.05808856799433
20240728,12,82,543,539,72.26618753080653,35.386828863931214,431.34698360526227
20240728,256,82,729,908,32.181812935604704,100.54757156592433,775.270615498471
20240728,185,82,234,207,13.647181295365632,20.285589338607952,173.06722936602642
20240728,971,82,262,779,91.33001737633451,63.53873428795986,624.1312483357057
20240728,965,82,148,822,22.55157484207257,59.91759190722943,739.530833250698
20240728,916,82,393,764,73.88018468864337,97.38907811782695,592.7307371935296
20240728,310,82,439,810,87.26891636120297,59.4639434418722,663.2671401969249
20240728,830,82,756,540,73.64186947458062,50.502102135265766,415.8560283901536
20240728,424,82,622,621,52.22623370256662,38.75844538354733,530.0153209138861
20240728,698,82,876,907,103.67131841250891,56.137187136608304,747.1914944508828
20240728,385,82,796,157,8.697612331547209,16.837431285029137,131.46495638342367
20240728,857,82,936,621,28.67354997337802,73.92118430755492,518.4052657190671
20240728,755,82,736,629,68.35845574663401,68.81521704843679,491.8263272049292
20240728,669,82,775,349,8.514766579427581,28.512199969651896,311.9730334509205
20240728,419,82,63,286,12.109218164042401,16.716076276132657,257.17470555982493
20240728,724,82,93,404,9.464032390714545,24.949635630397545,369.5863319788879
20240728,321,82,529,889,125.02898947584524,69.54266919235872,694.428341331796
20240728,346,82,560,135,12.932129326868928,19.331624777779243,102.73624589535183
20240728,714,82,481,520,68.74422841233223,67.42886479403089,383.8269067936369
20240728,853,82,724,194,17.559203898339614,11.573568396444829,164.86722770521556
20240728,928,82,431,856,52.48981249852787,63.52981485846748,739.9803726430047
20240728,131,82,910,566,49.00192231430342,71.31080528247645,445.68727240322016
20240728,660,82,111,741,42.51364155710424,97.9342142373073,600.5521442055884
20240728,441,82,364,130,19.477408490115323,9.666011370024824,100.85658013985986
20240728,498,82,640,636,76.82374297523967,83.69763061436478,475.4786264103956
20240728,809,82,279,927,64.14015759219416,135.8550219206248,727.0048204871811
20240728,182,82,930,842,50.64576293481665,61.52624666156015,729.8279904036232
20240728,551,82,189,993,36.606445916555025,53.68683516954873,902.7067189138962
20240728,379,82,424,612,12.780254147394324,35.33581190168877,563.8839339509169
