DateID,ProductID,StoreID,CustomerID,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,948,60,434,304,42.82371003105328,34.65813864189561,226.5181513270511
20240728,634,60,209,978,142.69611080857914,49.29381307577491,786.0100761156459
20240728,326,60,819,111,13.902235810554531,10.467358365406964,86.6304058240385
20240728,72,60,56,251,9.303287308144048,15.506869752461002,226.18984293939496
20240728,721,60,209,135,18.16451408025814,19.224618711784387,97.61086720795747
20240728,107,60,454,663,54.71379064844923,98.02519107665954,510.2610182748912
20240728,306,60,822,255,25.538703612650725,19.389605977000816,210.07169041034845
20240728,490,60,801,666,86.80575826061187,34.30947385264036,544.8847678867478
20240728,999,60,162,174,20.624493932248996,20.886940279585538,132.48856578816546
20240728,320,60,90,195,26.138667383830594,27.665358578945153,141.19597403722426
20240728,201,60,621,917,21.773360392543925,132.94079730991436,762.2858422975416
20240728,938,60,854,733,21.31795293801646,102.07547562636474,609.6065714356188
20240728,895,60,765,348,36.72487288978357,51.537592150403114,259.73753495981333
20240728,618,60,955,667,31.107191674001257,99.36220325079198,536.5306050752067
20240728,399,60,63,805,31.243421287523912,61.9489330013321,711.807645711144
20240728,659,60,25,739,101.14959877616452,82.09915744267025,555.7512437811652
20240728,250,60,444,211,16.693507160180992,23.60609241867281,170.70040042114618
20240728,759,60,577,459,36.32551404407899,56.940275742017235,365.7342102139038
20240728,557,60,535,948,33.0741703715328,116.95298398280846,797.9728456456587
20240728,133,60,155,661,87.01883467918901,71.77160072893943,502.2095645918715
20240728,343,60,405,728,36.08208904621647,73.38509962689878,618.5328113268847
20240728,525,60,276,478,28.005620515178684,27.364630460323248,422.6297490244981
20240728,164,60,568,126,18.760324006692105,18.3226776764999,88.91699831680799
20240728,53,60,660,219,27.62423606347041,17.854968688887404,173.52079524764218
20240728,233,60,857,534,45.6366872469342,32.49315079954568,455.8701619535201
20240728,30,60,453,558,42.73107260200494,73.24762715055395,442.0213002474411
20240728,308,60,138,367,16.435887933043897,38.97260256573829,311.59150950121784
20240728,740,60,860,898,84.1568261894763,51.39594108972103,762.4472327208027
20240728,413,60,332,823,44.2605340054982,53.17916544609172,725.56030054841
20240728,42,60,390,230,8.109953533300377,17.060976966633845,204.82906950006577
20240728,852,60,343,828,76.66088070426498,111.90212258352118,639.4369967122138
20240728,79,60,96,288,22.44446217418719,26.949299575432523,238.60623825038027
20240728,478,60,727,348,17.60783036593599,36.209239463912255,294.18293017015174
20240728,930,60,175,910,75.61786118214219,93.81860392352513,740.5635348943326
20240728,25,60,710,184,5.868832484003347,14.87401150866992,163.25715600732673
20240728,566,60,827,603,26.979914814146895,34.873144228110995,541.1469409577421
20240728,181,60,652,866,61.68933335438544,109.13026915183447,695.1803974937801
20240728,261,60,190,787,80.32672219479507,105.31708984733693,601.356187957868
20240728,416,60,38,507,64.82391386115218,59.598012926031544,382.57807321281626
20240728,324,60,757,315,46.094966535948515,17.453277145451807,251.45175631859968
20240728,367,60,751,817,71.03383444398038,104.07143653109131,641.8947290249283
20240728,311,60,901,123,17.84943952214236,8.206798900820706,96.94376157703692
20240728,86,60,646,133,12.512467814375041,13.920623124407358,106.5669090612176
20240728,28,60,115,554,63.00570070617654,54.39002422275713,436.60427507106635
20240728,666,60,379,813,88.39604085424413,107.21681576047308,617.3871433852828
20240728,816,60,585,406,8.770615406434318,42.31369157396598,354.9156930195997
20240728,545,60,287,745,86.61708600446268,37.49726093851474,620.8856530570226
20240728,300,60,369,313,23.778037719910028,40.236440731794474,248.98552154829548
20240728,618,60,789,291,16.53249016768113,38.98613223379447,235.4813775985244
20240728,269,60,15,470,32.813018941407584,66.40408452632934,370.78289653226307
20240728,884,60,960,416,30.602668194714706,58.96635813978208,326.4309736655032
20240728,107,60,885,673,30.95186926551687,71.4461951367047,570.6019355977785
20240728,458,60,267,371,8.522728205560403,36.753812348116796,325.7234594463228
20240728,848,60,20,550,41.139664648882906,52.599247334806755,456.26108801631034
20240728,533,60,603,575,77.0904055027272,46.86808410518763,451.0415103920852
20240728,896,60,730,586,59.013024736729584,80.1020313953719,446.8849438678985
