DateID,ProductID,StoreID,CustomerID,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,732,46,270,206,21.647978310355068,14.34500132463916,170.00702036500576
20240728,493,46,125,231,6.236355973169165,19.83405963125441,204.92958439557643
20240728,670,46,620,491,17.120301227232726,52.14585418028607,421.7338445924812
20240728,711,46,804,662,61.14553487621772,44.66811740038561,556.1863477233967
20240728,512,46,456,632,41.07064670512015,55.375767343034994,535.5535859518449
20240728,177,46,619,761,23.80525449758318,87.3256973021393,649.8690482002776
20240728,147,46,173,606,76.92777455235282,87.78427250462434,441.28795294302284
20240728,677,46,100,634,37.03627603551819,79.16986200825683,517.793861956225
20240728,294,46,540,982,54.8362424789663,104.37992186952313,822.7838356515106
20240728,552,46,885,251,24.557660191741736,14.064596944488956,212.3777428637693
20240728,185,46,627,807,72.20546515431602,80.83047473186714,653.9640601138169
20240728,517,46,359,235,26.273723459567456,15.430667583552232,193.2956089568803
20240728,340,46,648,333,39.96194637547394,41.26287793279512,251.77517569173094
20240728,548,46,121,796,17.7725856049234,118.21560246991758,660.011811925159
20240728,773,46,723,984,106.94902175234031,50.5820427756029,826.4689354720567
20240728,634,46,658,552,31.042905812759788,60.25956399052392,460.6975301967163
20240728,162,46,618,213,29.065381652069885,28.286252903472604,155.6483654444575
20240728,703,46,909,187,20.16071268492342,16.48096496622548,150.35832234885112
20240728,678,46,677,814,109.98466718316875,56.92837786781549,647.0869549490158
20240728,592,46,104,992,52.516069509801135,93.58525319002068,845.8986773001782
20240728,800,46,889,260,38.22798240829403,30.708212791132393,191.06380480057356
20240728,328,46,298,675,35.4966770296883,38.134499294258745,601.3688236760529
20240728,630,46,437,594,45.767828003383634,65.1675137009496,483.06465829566673
20240728,618,46,742,258,17.01569629539993,13.002669608518266,227.9816340960818
20240728,309,46,417,174,7.676509964682655,20.020209086082996,146.30328094923436
20240728,985,46,185,571,24.06478161175852,46.21489878301654,500.720319605225
20240728,430,46,520,260,13.362491129726736,23.223962675501355,223.41354619477193
20240728,468,46,134,401,13.376587286209151,32.06534716576364,355.55806554802723
20240728,414,46,1000,623,23.547332130252194,34.837854965473404,564.6148129042745
20240728,341,46,588,817,59.14064292834522,40.94407007911625,716.9152869925385
20240728,834,46,245,356,14.228309112342778,39.21194137983078,302.55974950782644
20240728,167,46,103,451,17.226897673069367,27.19740331887931,406.57569900805134
20240728,657,46,912,534,33.74264148613688,30.76112043337376,469.4962380804894
20240728,743,46,186,613,55.83953731564281,48.88606230319377,508.27440038116345
20240728,425,46,801,298,40.63742976195941,32.563436480501245,224.79913375753935
20240728,975,46,26,275,11.863859978594572,21.3509675570635,241.78517246434194
20240728,917,46,801,909,86.83772756845299,94.0995465633885,728.0627258681585
20240728,617,46,774,805,65.76596990958541,86.4831188127605,652.750911277654
20240728,820,46,969,619,58.323013642809386,81.72054096040745,478.9564453967832
20240728,976,46,862,111,9.805568526339664,11.799989484232878,89.39444198942746
20240728,194,46,865,637,60.57197959088868,40.356218702336356,536.071801706775
20240728,53,46,995,851,95.53613416947593,70.89048545721384,684.5733803733102
20240728,197,46,738,320,19.97336819491082,17.560177904579348,282.4664539005098
20240728,891,46,713,733,80.44723898333412,79.74022455521096,572.8125364614549
20240728,952,46,215,510,23.950762450561427,54.67773734760253,431.37150020183606
20240728,914,46,490,538,64.19882480591183,66.27430958695402,407.52686560713414
20240728,485,46,315,185,8.938633716276463,9.325379121121701,166.73598716260184
20240728,994,46,309,366,19.863409496453418,29.78257522929915,316.35401527424744
20240728,851,46,261,385,27.360528499747563,21.960919338226635,335.6785521620258
20240728,712,46,20,436,56.019536114099914,45.458780643687135,334.52168324221293
20240728,825,46,149,465,26.795049430513995,61.00597638218668,377.1989741872993
20240728,799,46,939,546,79.65162952245483,67.41040943767749,398.9379610398677
20240728,207,46,50,788,99.38371235399366,97.38722332293226,591.2290643230741
20240728,448,46,625,505,14.938138578805638,44.77675596503734,445.285105456157
20240728,837,46,68,261,17.995165126851916,27.013138865673255,215.99169600747484
20240728,338,46,550,918,57.185590220282734,108.35304941078233,752.461360368935
20240728,898,46,175,826,114.67644020571248,81.56634421090828,629.7572155833792
20240728,971,46,555,477,21.17216043409583,31.807823151644325,424.0200164142598
20240728,474,46,151,558,58.243322045770846,78.97507337571187,420.7816045785173
20240728,133,46,669,387,56.72455751689236,50.211822995927214,280.0636194871804
20240728,135,46,190,706,35.380701646153696,65.46321110060597,605.1560872532403
20240728,917,46,90,764,39.167530798393145,89.82912040211608,635.0033487994908
20240728,260,46,97,599,79.02745939590505,69.441597656062,450.53094294803293
20240728,45,46,785,572,23.76391985823694,72.65131139486029,475.5847687469028
20240728,885,46,9,366,19.585563037847468,34.41586021136839,311.99857675078414
20240728,138,46,430,451,63.85302842326286,38.26037640860988,348.88659516812726
20240728,526,46,102,495,21.190982836627583,38.93971015441175,434.8693070089607
20240728,526,46,948,190,6.899796103272352,22.025611136579847,161.0745927601478
20240728,614,46,832,751,27.682961154867773,75.33928781642325,647.977751028709
20240728,502,46,218,233,23.071672795281806,23.37741615548551,186.5509110492327
20240728,2,46,685,729,75.75474630948418,97.63229491431946,555.6129587761964
20240728,258,46,869,713,53.399172118200234,84.88029862399394,574.7205292578058
20240728,720,46,585,803,20.52648001507181,70.5099609585471,711.9635590263811
20240728,953,46,939,617,36.7949053815105,57.624275417939344,522.5808192005502
20240728,984,46,389,390,10.645376239996251,24.752410703902694,354.60221305610105
20240728,13,46,78,811,116.4006624628651,103.64996788140256,590.9493696557323
20240728,7,46,741,498,28.465167109955285,52.673876013027055,416.86095687701766
20240728,630,46,994,293,33.50424449331142,17.96808659498329,241.5276689117053
20240728,63,46,867,942,47.623558271990134,106.31145756781397,788.0649841601959
20240728,627,46,846,883,68.5414023625536,71.00979301796247,743.448804619484
20240728,443,46,459,555,38.123122876367155,63.11174664567975,453.7651304779531
20240728,784,46,368,221,8.284188920131212,24.799851031306595,187.9159600485622
20240728,594,46,796,693,49.20577368380708,95.11272406429377,548.6815022518991
20240728,831,46,717,705,66.39724468350744,56.52347246420878,582.0792828522838
20240728,15,46,575,825,83.90279183142316,109.59233334098413,631.5048748275927
20240728,579,46,687,207,30.967156745141722,28.42108624210545,147.61175701275283
20240728,944,46,167,704,40.75414794887918,83.8794462058089,579.3664058453119
20240728,272,46,415,538,68.69099397976471,41.90502067583738,427.40398534439794
20240728,230,46,433,918,68.98092903999931,57.24449103270521,791.7745799272955
20240728,862,46,190,571,15.489316658158518,75.26770606753979,480.24297727430167
20240728,532,46,428,884,83.63535041891427,108.06567813905492,692.2989714420307
20240728,942,46,69,211,23.31600579170594,14.66198334705776,173.0220108612363
20240728,665,46,581,829,108.24593214754627,78.68319331538699,642.0708745370667
20240728,176,46,88,995,38.9251483209675,117.53773361909091,838.5371180599416
20240728,603,46,410,502,29.019906833576155,52.84628559342968,420.13380757299416
20240728,565,46,369,219,23.782018216089266,21.021244819043098,174.19673696486763
20240728,492,46,958,257,13.5375374785158,31.407375398542612,212.0550871229416
20240728,141,46,919,276,24.375274585434397,16.34078920748934,235.28393620707627
20240728,306,46,277,462,55.02843579012063,66.4889388014414,340.48262540843797
20240728,166,46,323,876,33.17287566132159,57.53041412617934,785.2967102124991
20240728,781,46,19,617,52.341643336859825,44.25631362414536,520.4020430389949
20240728,433,46,942,995,141.26357737331242,92.6457705265328,761.0906521001548
20240728,321,46,206,249,24.38641930189239,14.375348765825924,210.23823193228168
20240728,990,46,160,515,73.33909544135587,61.47865275512929,380.1822518035149
20240728,549,46,690,819,92.44360060733351,104.36742048230136,622.1889789103651
20240728,70,46,863,454,52.8807915633457,56.08795983409931,345.031248602555
20240728,731,46,328,111,4.864366868813767,10.163226940963236,95.972406190223
20240728,312,46,31,876,108.29578833823372,105.24707830199988,662.4571333597664
