DateID,ProductID,StoreID,CustomerID,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,520,20,570,489,57.43515540844339,63.606431308136074,367.95841328342055
20240728,602,20,947,532,35.60626195181222,45.85111978371596,450.5426182644718
20240728,550,20,946,544,44.97112943386585,62.185496798342285,436.84337376779183
20240728,561,20,858,845,73.17852771963959,71.758341890635,700.0631303897254
20240728,557,20,603,601,28.048107836903906,33.643967569902024,539.3079245931941
20240728,835,20,345,315,44.19934811356492,26.53003662097557,244.27061526545953
20240728,503,20,257,660,40.19371833198507,59.503681741137015,560.302599926878
20240728,117,20,784,791,78.76170659080617,113.47717891113285,598.761114498061
20240728,193,20,975,144,19.473868623075916,8.749218036030488,115.7769133408936
20240728,85,20,922,379,50.06118117525197,48.87763162946516,280.06118719528286
20240728,957,20,587,715,101.45405912327081,52.59493937017062,560.9510015065586
20240728,283,20,1,317,28.509235317259584,29.786704960021012,258.7040597227194
20240728,40,20,700,672,63.506625879466725,53.46924757621368,555.0241265443196
20240728,376,20,936,815,75.20999549446717,67.23867206971933,672.5513324358135
20240728,484,20,159,755,34.86064075718076,100.64924865848944,619.4901105843298
20240728,342,20,76,479,50.74056512958923,41.12160161188732,387.1378332585234
20240728,646,20,157,879,85.1974514795028,57.38765382105117,736.414894699446
20240728,295,20,569,275,10.485832941696367,19.278850540583097,245.23531651772055
20240728,594,20,651,325,14.981355477684142,29.264196977643287,280.7544475446726
20240728,359,20,978,741,84.68759795609584,40.84399482518855,615.4684072187156
20240728,804,20,255,139,15.988854295633251,13.426643911162838,109.58450179320391
20240728,789,20,968,238,20.355605965902683,24.048084906215124,193.5963091278822
20240728,997,20,554,231,32.1909927259781,13.45568672850371,185.3533205455182
20240728,533,20,603,108,15.926061160550647,15.972007288417704,76.10193155103164
20240728,211,20,62,139,8.392785957288101,19.381752059031964,111.22546198367993
20240728,114,20,918,719,32.44979771565993,91.86924908451032,594.6809531998298
20240728,33,20,348,671,69.52788074123397,76.23625467151388,525.2358645872521
20240728,33,20,1,907,90.25904233949944,49.46655108701086,767.2744065734897
20240728,684,20,748,114,13.48428766626122,15.219278763553927,85.29643357018486
20240728,71,20,193,901,31.56327614066213,55.931696082956435,813.5050277763814
20240728,590,20,525,982,23.90607662985234,118.12064750760771,839.9732758625399
20240728,95,20,988,275,27.146938993809616,22.613221902772153,225.23983910341823
20240728,295,20,342,951,103.40611844315386,93.59137219054439,754.0025093663018
20240728,758,20,41,457,33.022116753864246,41.46498884521192,382.51289440092387
20240728,799,20,269,970,23.224429507574012,82.47186004596699,864.303710446459
20240728,304,20,662,840,84.26410877733116,46.855281937474864,708.8806092851939
20240728,239,20,575,622,80.03243319878545,73.15147807926955,468.816088721945
20240728,589,20,676,889,88.59618231874616,131.8042300886249,668.599587592629
